frequency_hz,phase_deg,magnitude_ohm
22358128.6061,-78.8400361443,72.3510435758
22361158.8485,-78.4597565224,71.72835848
22364189.0909,-79.0217840652,72.4242039879
22367219.3333,-78.9266687132,72.1880305582
22370249.5758,-78.8655779254,71.8913172548
22373279.8182,-78.8530992724,71.8251617209
22376310.0606,-79.2505826357,72.4044371887
22379340.303,-78.8238781627,71.6419072062
22382370.5455,-78.9148272581,71.727787332
22385400.7879,-79.337397252,72.1963297062
22388431.0303,-78.7794842225,71.3214198396
22391461.2727,-79.3041946451,71.8196146992
22394491.5152,-79.4608388442,71.8252216191
22397521.7576,-78.9268632235,71.0454153866
22400552,-79.3736277584,71.4709900376
22403582.2424,-79.4978751042,71.4692975278
22406612.4848,-78.9951371921,70.7560102621
22409642.7273,-79.4966702852,71.2633332477
22412672.9697,-79.0486203656,70.5804481927
22415703.2121,-79.4008858784,70.92294166
22418733.4545,-79.5557697549,70.9927846621
22421763.697,-78.9686531378,70.3179364408
22424793.9394,-79.4512941246,70.7316167376
22427824.1818,-79.4911179096,70.6535408686
22430854.4242,-79.2687529518,70.2961968828
22433884.6667,-79.0665496208,70.1106773537
22436914.9091,-79.4154895026,70.502599546
22439945.1515,-79.154303906,69.9919104126
22442975.3939,-78.9359219935,69.5829356893
22446005.6364,-79.3513366968,70.2851423316
22449035.8788,-78.7603976914,69.4157664451
22452066.1212,-78.9075003896,69.5779116106
22455096.3636,-79.1809078236,69.9749995119
22458126.6061,-78.602514783,69.1871455685
22461156.8485,-78.8505211663,69.5107435858
22464187.0909,-78.9580774864,69.7986540742
22467217.3333,-78.4471744213,69.0003444209
22470247.5758,-78.8747984909,69.5407283935
22473277.8182,-78.308727932,68.8831975787
22476308.0606,-78.6157300531,69.2203719727
22479338.303,-78.7616344934,69.4957863214
22482368.5455,-78.1446562765,68.6906132518
22485398.7879,-78.5087040732,68.9493648179
22488429.0303,-78.6727601534,69.3216048184
22491459.2727,-78.4529182646,68.9873145912
22494489.5152,-78.1381610497,68.5376223539
22497519.7576,-78.5737832838,69.096208953
22500550,-78.2817119084,68.7194511197
22503580.2424,-78.3056946511,68.7474692505
22506610.4848,-78.3408878749,68.7177063703
22509640.7273,-77.8008670002,68.1579723876
22512670.9697,-78.1946449176,68.4513107833
22515701.2121,-78.299886514,68.526115917
22518731.4545,-78.2344386657,68.5779897753
22521761.697,-77.9129884062,68.1211505721
22524791.9394,-77.5259139444,67.7939232784
22527822.1818,-77.9374757958,68.0826268352
22530852.4242,-77.6778421869,67.8570907801
22533882.6667,-77.2737816679,67.4722093817
22536912.9091,-77.6552253575,67.8998866136
22539943.1515,-77.5547191584,67.9126781531
22542973.3939,-76.8960908658,67.1963625541
22546003.6364,-76.9977323142,67.3911508801
22549033.8788,-77.0665582544,67.6957525925
22552064.1212,-76.4500040843,67.09670708
22555094.3636,-76.6062121619,67.4248484733
22558124.6061,-76.5366827441,67.4007983229
22561154.8485,-75.8991473765,66.9145206029
22564185.0909,-76.1504372829,67.4971675894
22567215.3333,-75.9693219393,67.5066270923
22570245.5758,-75.585466085,67.3396744748
22573275.8182,-75.7560717922,67.98313937
22576306.0606,-75.0992939322,67.3283677164
22579336.303,-75.3593589961,68.0227114886
22582366.5455,-75.1728150976,68.1227671775
22585396.7879,-74.5496722035,67.6814629861
22588427.0303,-74.8541850126,68.3476821855
22591457.2727,-74.7986245963,68.5107660381
22594487.5152,-74.2199636873,68.2008960772
22597517.7576,-74.6899848954,68.8982716744
22600548,-74.6502008705,69.3328156086
22603578.2424,-73.9954579999,68.8407971619
22606608.4848,-74.1422971341,69.151657506
22609638.7273,-74.616307208,69.9665505708
22612668.9697,-73.8593090361,69.4415204992
22615699.2121,-74.5817792757,70.3882220865
22618729.4545,-74.3317674848,70.1253719058
22621759.697,-73.936353341,70.1064439646
22624789.9394,-74.7106356032,70.858104465
22627820.1818,-74.2674737422,70.6261790211
22630850.4242,-74.9461604919,71.2638356816
22633880.6667,-74.6124055977,71.0218241241
22636910.9091,-74.4085346405,71.0052992332
22639941.1515,-75.2943623061,71.6687605845
22642971.3939,-74.8590291979,71.3479412055
22646001.6364,-74.896628607,71.5226990724
22649031.8788,-75.2956813792,71.7070403741
22652062.1212,-75.4757560462,71.7556006195
22655092.3636,-75.019348111,71.610581655
22658122.6061,-75.7263529294,71.7825809966
22661152.8485,-75.943983571,71.8419271452
22664183.0909,-75.5344035979,71.6061494254
22667213.3333,-76.2490200002,71.9342319309
22670243.5758,-76.0926538509,71.7099801753
22673273.8182,-75.8368598993,71.5373958289
22676304.0606,-76.524011588,71.8204363462
22679334.303,-75.953655217,71.4545134365
22682364.5455,-76.5189735322,71.5551590008
22685394.7879,-76.6778939432,71.5736780007
22688425.0303,-76.3259268818,71.3181123693
22691455.2727,-76.8538765205,71.5227523045
22694485.5152,-76.6732462252,71.2410738566
22697515.7576,-76.4406442762,71.0541638926
22700546,-76.9807376452,71.219942472
22703576.2424,-76.8187740008,71.0090523929
22706606.4848,-76.6402898216,70.8378971188
22709636.7273,-77.0698852772,71.0521137367
22712666.9697,-76.8739388339,70.7396314008
22715697.2121,-76.7563923538,70.5599900444
22718727.4545,-77.0894945821,70.7905648186
22721757.697,-76.9868906232,70.4870164689
22724787.9394,-76.7889462307,70.2354428427
22727818.1818,-77.1707279078,70.5938666506
22730848.4242,-76.9353507149,70.1846008924
22733878.6667,-76.7526759471,69.8854026865
22736908.9091,-76.9787743005,70.3373303186
22739939.1515,-76.8558358026,69.9069077683
22742969.3939,-76.6633276112,69.6598094657
22745999.6364,-76.9428463313,70.170001277
22749029.8788,-76.6502601576,69.6503652304
22752060.1212,-76.4807765869,69.5221435135
22755090.3636,-76.7543886988,69.9587601713
22758120.6061,-76.5201287777,69.6662224737
22761150.8485,-76.311450414,69.3658392421
22764181.0909,-76.5502797041,70.0476801428
22767211.3333,-76.313140365,69.5826493039
22770241.5758,-76.1191814815,69.416983814
22773271.8182,-76.4873495128,70.1656974918
22776302.0606,-76.2060599724,69.5650472281
22779332.303,-75.9674380393,69.3994745105
22782362.5455,-76.3310277949,70.2359074375
22785392.7879,-75.9916572894,69.543490507
22788423.0303,-75.8627387267,69.5846945446
22791453.2727,-76.3636156732,70.3302346674
22794483.5152,-76.0193317741,69.8018888251
22797513.7576,-75.7882007076,69.5938833226
22800544,-76.2577197574,70.4400142194
22803574.2424,-75.8560481704,69.8314808596
22806604.4848,-75.6095289041,69.7943038197
22809634.7273,-76.2265775591,70.6750181176
22812664.9697,-75.7332323252,69.9534011139
22815695.2121,-75.593257527,69.9502745689
22818725.4545,-76.1996582441,70.8048911809
22821755.697,-75.5382510508,70.0698017295
22824785.9394,-75.6681581969,70.3419699053
22827816.1818,-76.2884303708,71.0566994691
22830846.4242,-75.8704931955,70.5301631447
22833876.6667,-75.7167072398,70.5733040386
22836906.9091,-76.4160625284,71.306679528
22839937.1515,-75.8517539168,70.7721846694
22842967.3939,-75.8280178813,70.8872919016
22845997.6364,-76.7124662537,71.4815252259
22849027.8788,-75.9862677354,70.9059617758
22852058.1212,-76.1983094417,70.9970607223
22855088.3636,-77.086426696,71.5615172684
22858118.6061,-76.2662070316,71.0528129358
22861148.8485,-76.7305580846,71.1342994527
22864179.0909,-77.4694491153,71.5082902673
22867209.3333,-76.981873022,70.9635609227
22870239.5758,-77.1504009164,70.9825721334
22873269.8182,-77.9502450678,71.1268724444
22876300.0606,-77.207164475,70.7108644585
22879330.303,-77.4087560203,70.6844847551
22882360.5455,-78.0938988798,70.6555464588
22885390.7879,-77.3771364282,70.2450733392
22888421.0303,-77.5953712439,70.2022523479
22891451.2727,-78.2739113883,70.3201446185
22894481.5152,-77.4144124604,69.8426726173
22897511.7576,-77.8590080695,69.7170508432
22900542,-78.2349881645,69.7913044983
22903572.2424,-77.4656042708,69.4043521363
22906602.4848,-77.7137311114,69.3241492445
22909632.7273,-78.0545874273,69.3651477844
22912662.9697,-77.2231640549,69.0811332456
22915693.2121,-77.4552625969,69.0318221987
22918723.4545,-77.7561866117,69.1095711418
22921753.697,-76.9803028677,68.9168409918
22924783.9394,-77.2131933722,68.9350485664
22927814.1818,-77.6894770794,69.125215309
22930844.4242,-76.7677810714,68.9073582886
22933874.6667,-77.2460693431,68.9429014066
22936904.9091,-77.4221361932,69.1036261078
22939935.1515,-76.7883873067,68.9479026559
22942965.3939,-77.1670557991,68.9627078009
22945995.6364,-77.4433448469,68.9888247622
22949025.8788,-76.7147541786,68.9493909035
22952056.1212,-77.1007171215,68.9599532412
22955086.3636,-77.3646020939,69.0229637739
22958116.6061,-76.73554388,68.955159966
22961146.8485,-77.0755473654,68.91568622
22964177.0909,-77.361186601,69.0666952915
22967207.3333,-76.7262084855,68.878615505
22970237.5758,-77.1218139671,68.8810109967
22973267.8182,-77.277765352,68.9696947399
22976298.0606,-76.6669379289,68.8209142275
22979328.303,-77.0825074129,68.8510141262
22982358.5455,-76.7636475239,68.7589994299
22985388.7879,-77.3011095059,69.0066598981
22988419.0303,-76.9018378573,68.8632504239
22991449.2727,-76.8139591673,68.8630679237
22994479.5152,-77.3626006284,69.0189128002
22997509.7576,-76.828804692,68.8782303112
23000540,-76.693441928,68.9387609052
23003570.2424,-76.723588382,68.994971437
23006600.4848,-76.7679342319,69.0384259262
23009630.7273,-77.2594999747,69.2104781381
23012660.9697,-76.9705085687,69.1288308944
23015691.2121,-76.8259158747,69.1009414181
23018721.4545,-77.4906146973,69.2829340722
23021751.697,-77.0435794265,69.1289406825
23024781.9394,-76.7819598404,69.1955264376
23027812.1818,-77.4708730344,69.2441487138
23030842.4242,-77.4503418179,69.1879547579
23033872.6667,-77.0085653378,69.2074140798
23036902.9091,-77.5584479533,69.1042095144
23039933.1515,-77.6032469011,69.1430057849
23042963.3939,-77.3491450247,69.1811841029
23045993.6364,-77.9516385056,69.0713370702
23049023.8788,-77.708014046,69.0194403597
23052054.1212,-77.4471793851,69.0180619244
23055084.3636,-78.0995818225,69.0647287522
23058114.6061,-77.807994637,68.8455278702
23061144.8485,-77.6093034654,68.8879503134
23064175.0909,-77.8559918535,68.750388294
23067205.3333,-77.6833438082,68.6861365806
23070235.5758,-78.2021092871,68.7033222585
23073265.8182,-77.9640053073,68.5722726183
23076296.0606,-77.830612209,68.5650270899
23079326.303,-78.3087215605,68.5513544046
23082356.5455,-78.0660553292,68.4195716161
23085386.7879,-77.8378053394,68.4085536105
23088417.0303,-78.2216112446,68.311311088
23091447.2727,-78.3676778381,68.3470648337
23094477.5152,-77.9106098858,68.2943311203
23097507.7576,-78.2265905513,68.188094622
23100538,-78.4292323166,68.1504120818
23103568.2424,-78.0383496209,68.1080721096
23106598.4848,-78.4886490863,68.0335404021
23109628.7273,-78.4842024797,67.9867001362
23112658.9697,-78.1856577093,68.001654963
23115689.2121,-78.7354141148,67.9115700737
23118719.4545,-78.573327735,67.7844125463
23121749.697,-78.3181112702,67.7539700272
23124779.9394,-78.6307263197,67.6161283204
23127810.1818,-78.4690130057,67.5460778266
23130840.4242,-78.945090753,67.4699339815
23133870.6667,-78.8452898332,67.3432762967
23136900.9091,-78.6241359284,67.1954001585
23139931.1515,-79.0034697059,67.0981203458
23142961.3939,-78.8982268978,66.9277873261
23145991.6364,-78.7171196672,66.7803791663
23149021.8788,-78.8027573787,66.6213960266
23152052.1212,-79.0162111326,66.5535958591
23155082.3636,-78.6190590848,66.3338068262
23158112.6061,-78.6947970963,66.2072948199
23161142.8485,-78.8901341731,66.1036628614
23164173.0909,-78.4602996256,65.8884941464
23167203.3333,-78.6500152078,65.8469790491
23170233.5758,-78.6666082263,65.7407801462
23173263.8182,-78.2463641014,65.5856183776
23176294.0606,-78.4272597595,65.5409500552
23179324.303,-78.4013299073,65.4460102152
23182354.5455,-78.0105833147,65.3648148087
23185384.7879,-78.1707024337,65.3576187206
23188415.0303,-77.8209304221,65.238151129
23191445.2727,-78.0004789274,65.2804463523
23194475.5152,-77.9686930199,65.2621195545
23197505.7576,-77.568726382,65.1571770053
23200536,-77.780095231,65.1931762936
23203566.2424,-77.6924430691,65.1546019386
23206596.4848,-77.5313801066,65.1071739097
23209626.7273,-77.4155456628,65.115769324
23212656.9697,-77.6144426953,65.3018392889
23215687.2121,-77.3398259146,65.1352843887
23218717.4545,-77.1699866378,65.1254469816
23221747.697,-77.0692730486,65.1275566446
23224777.9394,-77.1959004016,65.2221984176
23227808.1818,-77.3497286022,65.3683108722
23230838.4242,-76.9293180637,65.2336757169
23233868.6667,-77.1478037055,65.366692348
23236898.9091,-77.2299882607,65.4740331883
23239929.1515,-76.8380658658,65.3697736101
23242959.3939,-76.8873548071,65.439122386
23245989.6364,-77.2846606027,65.7773867535
23249019.8788,-77.1245507906,65.6203682743
23252050.1212,-76.9619350928,65.6124811468
23255080.3636,-77.3286022716,65.7552223175
23258110.6061,-77.0306800251,65.698479952
23261140.8485,-77.1654070093,65.6796041057
23264171.0909,-77.5913389966,65.8645069107
23267201.3333,-77.3803082626,65.6541668337
23270231.5758,-77.4744183667,65.6433589833
23273261.8182,-77.6210508117,65.6042325896
23276292.0606,-77.5046796479,65.4391146575
23279322.303,-77.8630348969,65.485126564
23282352.5455,-77.6748463547,65.2891238978
23285382.7879,-77.7813816251,65.1956106765
23288413.0303,-77.9859692002,65.2694987295
23291443.2727,-77.8382403537,64.970420031
23294473.5152,-77.7928003197,64.8103490821
23297503.7576,-77.9598325002,64.8957758898
23300534,-77.7647842248,64.5230337451
23303564.2424,-77.6544679308,64.2978339566
23306594.4848,-77.8384039659,64.4822782578
23309624.7273,-77.7368075271,64.2519844095
23312654.9697,-77.496816913,63.9041411336
23315685.2121,-77.6261173615,64.0301494413
23318715.4545,-77.4924248596,63.9116157908
23321745.697,-77.2980571058,63.6259987129
23324775.9394,-77.3484458354,64.0217843897
23327806.1818,-77.1679823468,63.7208033852
23330836.4242,-76.9303007356,63.354539991
23333866.6667,-77.0040093143,63.9189759702
23336896.9091,-76.8120982648,63.4364279868
23339927.1515,-76.4996485638,63.2917242073
23342957.3939,-76.5261653641,63.5453741814
23345987.6364,-76.2711361663,63.3089226209
23349017.8788,-76.5406293528,64.1294680802
23352048.1212,-76.252633753,63.6091265778
23355078.3636,-75.945635425,63.5035102912
23358108.6061,-76.3060409568,64.2290212679
23361138.8485,-75.9430044834,63.8473237651
23364169.0909,-76.1266039017,64.3366703281
23367199.3333,-75.3594678554,63.6441910379
23370229.5758,-75.8398892017,64.1626715049
23373259.8182,-75.9812087082,64.6265423974
23376290.0606,-75.0515251149,64.1217634934
23379320.303,-75.6649955792,64.577510174
23382350.5455,-75.953246648,64.9782397564
23385380.7879,-74.9793063377,64.6390811245
23388411.0303,-75.7006043993,65.0431981441
23391441.2727,-76.1011968032,65.3516504915
23394471.5152,-75.1272132366,65.2710140862
23397501.7576,-76.0051375692,65.4046816025
23400532,-76.5740952676,65.6589618695
23403562.2424,-75.5609405319,65.5509617128
23406592.4848,-76.5536833852,65.6243858321
23409622.7273,-76.9183557106,65.6382183046
23412652.9697,-75.9823827375,65.7194908436
23415683.2121,-76.8304609401,65.4844974714
23418713.4545,-77.1671496849,65.4549046054
23421743.697,-76.3272586087,65.5974171275
23424773.9394,-77.115412545,65.3923231279
23427804.1818,-77.324585769,65.2708956731
23430834.4242,-76.6152210211,65.463167864
23433864.6667,-77.2828954315,65.1588483221
23436894.9091,-77.5366695982,65.0374531106
23439925.1515,-76.853685485,65.3126289812
23442955.3939,-77.5140522466,64.8694285592
23445985.6364,-77.6365716471,64.8506220675
23449015.8788,-77.0298380516,65.1360059941
23452046.1212,-77.6386749665,64.7576343315
23455076.3636,-77.7156839332,64.676729721
23458106.6061,-77.1884852235,64.944658762
23461136.8485,-77.6830051892,64.5333041595
23464167.0909,-77.7668326822,64.4402225293
23467197.3333,-77.3608234802,64.736783142
23470227.5758,-77.7783692201,64.2660064975
23473257.8182,-77.9315731537,64.120365227
23476288.0606,-77.506120356,64.4252074882
23479318.303,-77.9214712038,63.8615295344
23482348.5455,-77.926675545,63.8797102659
23485378.7879,-77.5683907641,64.1087636908
23488409.0303,-77.883321889,63.6405863263
23491439.2727,-77.794423065,63.596431258
23494469.5152,-77.5218965715,63.7989891574
23497499.7576,-77.7755679932,63.3770457008
23500530,-77.6948730683,63.3457783339
23503560.2424,-77.4127784549,63.4836032745
23506590.4848,-77.5950160314,63.0924536684
23509620.7273,-77.5300602535,63.0794350839
23512650.9697,-77.2582488713,63.26413408
23515681.2121,-77.3761642022,63.0137389862
23518711.4545,-77.3051393663,63.0140274124
23521741.697,-77.0214355931,63.1750257024
23524771.9394,-77.2338849616,62.9911759887
23527802.1818,-77.0605198266,63.0423201983
23530832.4242,-76.861771868,63.1821153
23533862.6667,-76.9980739983,63.0561801547
23536892.9091,-76.904911555,63.199210691
23539923.1515,-76.6710712641,63.3074861492
23542953.3939,-76.867059313,63.2851172365
23545983.6364,-76.8407839569,63.3880775416
23549013.8788,-76.6804615732,63.5496855373
23552044.1212,-76.9457066566,63.5415436718
23555074.3636,-76.9144532221,63.6722141796
23558104.6061,-76.7588159103,63.7897538434
23561134.8485,-77.1368250342,63.8438308468
23564165.0909,-77.0860860103,63.886307476
23567195.3333,-77.0328892396,64.0582062741
23570225.5758,-77.3977485028,64.0340710916
23573255.8182,-77.4106671654,64.0066774623
23576286.0606,-77.3897894113,64.0619738165
23579316.303,-77.7881740909,64.0108063902
23582346.5455,-77.8486075438,64.035713771
23585376.7879,-77.8286553704,64.0253793122
23588407.0303,-78.2354060372,63.9113282403
23591437.2727,-78.2385497732,63.8672591082
23594467.5152,-78.2032328645,63.7744873969
23597497.7576,-78.6406107197,63.6530778967
23600528,-78.5794383107,63.5113265432
23603558.2424,-78.5553078073,63.4089988723
23606588.4848,-78.8939875695,63.2573384824
23609618.7273,-78.9027524854,63.1356944005
23612648.9697,-78.9513251902,62.9453901728
23615679.2121,-79.1028301113,62.8021191496
23618709.4545,-78.8273865821,62.719967762
23621739.697,-79.147792234,62.4458534484
23624769.9394,-79.2151798982,62.3291182533
23627800.1818,-78.9566235302,62.2164362699
23630830.4242,-79.1039207958,62.0115026998
23633860.6667,-78.9822936783,61.8854257069
23636890.9091,-79.1713567246,61.710384832
23639921.1515,-79.2551298561,61.5690782787
23642951.3939,-78.9155508833,61.4477405647
23645981.6364,-79.1263657644,61.3082764839
23649011.8788,-79.1420798761,61.1489231368
23652042.1212,-78.7880244784,61.088629642
23655072.3636,-78.7746164573,60.8852166894
23658102.6061,-79.0376560462,60.835911123
23661132.8485,-78.7649775104,60.6655279093
23664163.0909,-78.6103705434,60.6054431771
23667193.3333,-78.8425847981,60.6008414023
23670223.5758,-78.4915498107,60.4490365191
23673253.8182,-78.4675407898,60.3757413296
23676284.0606,-78.6356370427,60.3606754739
23679314.303,-78.2173698048,60.2989779428
23682344.5455,-78.3114813043,60.2866971647
23685374.7879,-78.2544232681,60.2322646579
23688405.0303,-78.1164309217,60.2565788717
23691435.2727,-78.4074157941,60.2260239069
23694465.5152,-78.1492787016,60.1407737532
23697495.7576,-78.2942315307,60.1354149253
23700526,-78.2054945004,60.146949757
23703556.2424,-77.967736161,60.2241979698
23706586.4848,-78.3144878957,60.1022169641
23709616.7273,-78.2499592555,60.116584724
23712646.9697,-78.0159779509,60.1582217874
23715677.2121,-78.4427917418,60.0226647854
23718707.4545,-78.1522062817,60.0638607658
23721737.697,-78.1965071265,60.0411444572
23724767.9394,-78.530349737,59.885397166
23727798.1818,-78.3493314825,59.8938402287
23730828.4242,-78.396155756,59.7895115455
23733858.6667,-78.6195361602,59.6188480609
23736888.9091,-78.4153859952,59.6806993242
23739919.1515,-78.6156994434,59.4332068856
23742949.3939,-78.688999091,59.2907784056
23745979.6364,-78.5357952461,59.3248099659
23749009.8788,-78.6495488646,59.1232714823
23752040.1212,-78.759079912,58.940402761
23755070.3636,-78.6999879069,58.8410338462
23758100.6061,-78.7447686107,58.6865205707
23761130.8485,-78.5966509146,58.6732383648
23764161.0909,-78.6414572046,58.5082027636
23767191.3333,-78.6922728586,58.3179469583
23770221.5758,-78.5381272745,58.243010686
23773251.8182,-78.6071641424,58.0271901139
23776282.0606,-78.6207488142,57.8598626603
23779312.303,-78.4591542851,57.8145106453
23782342.5455,-78.3908632603,57.6667600422
23785372.7879,-78.4482493226,57.4467951432
23788403.0303,-78.3141059194,57.2996811796
23791433.2727,-78.3121629048,57.1914537841
23794463.5152,-78.0997871667,57.0828080554
23797493.7576,-78.0123997764,56.9244866063
23800524,-78.0384555548,56.8158820603
23803554.2424,-77.8051920212,56.6893513287
23806584.4848,-77.709630995,56.5687628861
23809614.7273,-77.6686035476,56.4485349822
23812644.9697,-77.5208922157,56.3118544926
23815675.2121,-77.3081269046,56.218140871
23818705.4545,-77.2417023786,56.1373272856
23821735.697,-77.0571855848,56.0510075388
23824765.9394,-76.8246690277,55.9627394533
23827796.1818,-76.7672953471,55.9231129164
23830826.4242,-76.5475130735,55.8218964891
23833856.6667,-76.344963397,55.7765725055
23836886.9091,-76.2370449446,55.8225712256
23839917.1515,-75.9866690552,55.7512136361
23842947.3939,-75.8100424439,55.7456279174
23845977.6364,-75.7139841927,55.8640281587
23849007.8788,-75.4775216592,55.8543872356
23852038.1212,-75.3798160879,55.9629059814
23855068.3636,-75.1145494538,55.9368058581
23858098.6061,-74.985089711,55.9778623409
23861128.8485,-74.9617121133,56.2183214481
23864159.0909,-74.7788376144,56.199093362
23867189.3333,-74.6369243837,56.2437325612
23870219.5758,-74.701784037,56.54197797
23873249.8182,-74.6416230489,56.5977962863
23876280.0606,-74.405897869,56.568584264
23879310.303,-74.5435069808,56.7777419312
23882340.5455,-74.5735590454,56.9032135785
23885370.7879,-74.3477186531,56.8988997437
23888401.0303,-74.6042687531,57.0727188874
23891431.2727,-74.6137096256,57.1342172386
23894461.5152,-74.4626972257,57.1501273348
23897491.7576,-74.5087055494,57.2012785025
23900522,-74.8188232252,57.331649854
23903552.2424,-74.6541528068,57.265107358
23906582.4848,-74.6218670517,57.2957446085
23909612.7273,-74.921503415,57.3586221913
23912642.9697,-74.9516216239,57.3321984775
23915673.2121,-74.8381347587,57.2417310119
23918703.4545,-74.7429868259,57.2977875486
23921733.697,-74.9818759494,57.2774347904
23924763.9394,-74.9051048766,57.2828394484
23927794.1818,-74.8337131446,57.2537555115
23930824.4242,-75.0677146021,57.2399963611
23933854.6667,-75.0845187621,57.2048402294
23936884.9091,-74.9284057506,57.1891012089
23939915.1515,-75.0425921499,57.1397366565
23942945.3939,-75.1582109125,57.135462421
23945975.6364,-75.0281891367,57.1138605447
23949005.8788,-75.1482651386,57.0593333977
23952036.1212,-75.2126324932,56.9928680723
23955066.3636,-75.1487717938,56.9514459765
23958096.6061,-75.2592563919,56.8621765219
23961126.8485,-75.2477033487,56.7931372343
23964157.0909,-75.1986225463,56.6961342106
23967187.3333,-75.2770078822,56.638534493
23970217.5758,-75.2737046535,56.5180413599
23973247.8182,-75.3092966867,56.415848162
23976278.0606,-75.2508177235,56.3064484326
23979308.303,-75.1579684211,56.1870850119
23982338.5455,-75.1705218629,56.1065369199
23985368.7879,-75.1138313704,56.0142658302
23988399.0303,-75.0006190112,55.8759054521
23991429.2727,-74.9770381309,55.8250432073
23994459.5152,-74.8902597519,55.7903567777
23997489.7576,-74.7447896395,55.633631547
24000520,-74.6474190484,55.5653536312
24003550.2424,-74.5721818698,55.6004645523
24006580.4848,-74.4281932188,55.4791487278
24009610.7273,-74.2825913162,55.403127126
24012640.9697,-74.1977789035,55.5000600824
24015671.2121,-74.0459252959,55.368684728
24018701.4545,-73.9043562522,55.3342742812
24021731.697,-73.7859421715,55.4702314585
24024761.9394,-73.658852396,55.3461996454
24027792.1818,-73.5698259111,55.4070115208
24030822.4242,-73.4080961916,55.5617779822
24033852.6667,-73.3168151312,55.4517313142
24036882.9091,-73.2326785113,55.5715005168
24039913.1515,-73.1155104694,55.7974329686
24042943.3939,-73.1179877573,55.6832975572
24045973.6364,-73.1295610917,55.7852494422
24049003.8788,-72.9443194434,56.049297376
24052034.1212,-72.9044069975,55.8709158579
24055064.3636,-72.9154120308,55.9524697004
24058094.6061,-72.8379070978,56.2080757879
24061124.8485,-72.8252561177,55.9838716044
24064155.0909,-72.8488402224,56.1652898057
24067185.3333,-72.7916046753,56.4523065724
24070215.5758,-72.8742523531,56.1418353403
24073245.8182,-72.8463239686,56.3514867844
24076276.0606,-72.8785438932,56.6909918034
24079306.303,-72.880977305,56.3125014157
24082336.5455,-73.0264350517,56.5802945875
24085366.7879,-72.9850829868,56.8459167761
24088397.0303,-72.9178949919,56.3683352573
24091427.2727,-72.9775277517,56.5886337184
24094457.5152,-73.047202979,56.8964660678
24097487.7576,-72.9043960708,56.4437203487
24100518,-73.0994575822,56.6639838224
24103548.2424,-73.164486678,57.1236092978
24106578.4848,-72.9669105459,56.5556007899
24109608.7273,-73.1743899386,56.8419102843
24112638.9697,-73.3557594441,57.1936961862
24115669.2121,-73.0870203003,56.6559625447
24118699.4545,-73.3763645071,56.9783659442
24121729.697,-73.6054159853,57.1988225559
24124759.9394,-73.2084158988,56.7017013122
24127790.1818,-73.4626678533,56.9871684511
24130820.4242,-73.8105848327,57.1113888341
24133850.6667,-73.3494425868,56.7259966994
24136880.9091,-73.7897136727,56.9500343892
24139911.1515,-74.0755239634,57.0604812994
24142941.3939,-73.5674976304,56.6187246264
24145971.6364,-73.9878842717,56.6846485142
24149001.8788,-74.2743620156,56.7312276422
24152032.1212,-73.7509050812,56.4114118338
24155062.3636,-74.2598650171,56.4497908504
24158092.6061,-74.3830923817,56.433283142
24161122.8485,-73.8665910708,56.1477804906
24164153.0909,-74.1921362322,56.1231942844
24167183.3333,-74.3687983532,56.1009596159
24170213.5758,-73.8519379155,55.8995733987
24173243.8182,-74.230404597,55.8443770092
24176274.0606,-74.3309146631,55.7935961929
24179304.303,-73.7667903236,55.6151505421
24182334.5455,-74.0627791144,55.5729489375
24185364.7879,-74.1301908673,55.4996481316
24188395.0303,-73.5768710905,55.4385511275
24191425.2727,-73.9184331259,55.3910463249
24194455.5152,-73.8451732987,55.3719209885
24197485.7576,-73.3533176022,55.3011872997
24200516,-73.5480301228,55.2824190342
24203546.2424,-73.5405811975,55.222788546
24206576.4848,-73.1642512238,55.2268384035
24209606.7273,-73.3581681023,55.1837678243
24212636.9697,-73.3441830412,55.1934953342
24215667.2121,-72.8768373053,55.1718693335
24218697.4545,-73.0744513282,55.196205918
24221727.697,-73.0133376257,55.2286716356
24224757.9394,-72.6459379244,55.2680628758
24227788.1818,-72.8743539961,55.3278377445
24230818.4242,-72.7461065587,55.3909536714
24233848.6667,-72.4219918384,55.4553113844
24236878.9091,-72.5873155163,55.5416528654
24239909.1515,-72.5540963931,55.6931193498
24242939.3939,-72.29783525,55.7644561779
24245969.6364,-72.5176328763,55.9137433969
24248999.8788,-72.5527407254,56.0626343315
24252030.1212,-72.3434897705,56.1334593561
24255060.3636,-72.6242235685,56.3351724098
24258090.6061,-72.6872342506,56.4426047472
24261120.8485,-72.5446144469,56.4835732462
24264151.0909,-72.931340044,56.670326088
24267181.3333,-73.1452939506,56.8246186493
24270211.5758,-73.2284154928,56.8247088416
24273241.8182,-73.190483068,56.7837824318
24276272.0606,-73.6846955337,56.9851071746
24279302.303,-73.714801667,56.8393949334
24282332.5455,-73.7514092416,56.7634242427
24285362.7879,-74.25675853,56.8933270083
24288393.0303,-74.1149976203,56.676066961
24291423.2727,-74.6360499809,56.7364174758
24294453.5152,-74.6832506575,56.482762926
24297483.7576,-74.5773529394,56.2886611639
24300514,-75.1058591381,56.381925745
24303544.2424,-75.0931932173,56.0177424056
24306574.4848,-74.9946702198,55.787066572
24309604.7273,-75.1808528734,55.6112364427
24312634.9697,-75.5023185768,55.5700277669
