frequency_hz,phase_deg,magnitude_ohm
30236758.9091,-79.1783089738,63.4416471256
30239789.1515,-79.133521292,63.2258395838
30242819.3939,-79.1817317113,63.4018442591
30245849.6364,-79.1951914763,63.3124563439
30248879.8788,-79.1378592258,63.0982823636
30251910.1212,-79.1738213136,63.2142122305
30254940.3636,-79.1789743033,63.0852197811
30257970.6061,-79.1281795687,63.0063004402
30261000.8485,-79.2153555568,63.1654407264
30264031.0909,-79.2231282291,63.0247680763
30267061.3333,-79.1861190725,62.9119594544
30270091.5758,-79.1156889807,62.9451211669
30273121.8182,-79.2132203517,62.9145034665
30276152.0606,-79.1809008996,62.8858466682
30279182.303,-79.1732106105,62.7757090439
30282212.5455,-79.2400011798,62.8128142124
30285242.7879,-79.1746325629,62.7170038284
30288273.0303,-79.1458169552,62.7034388743
30291303.2727,-79.2417808833,62.6971270164
30294333.5152,-79.2329045457,62.6985515352
30297363.7576,-79.1850070988,62.6662627327
30300394,-79.2298363393,62.6534645703
30303424.2424,-79.1917247859,62.455853259
30306454.4848,-79.1922464231,62.4936026949
30309484.7273,-79.2547839301,62.5008790252
30312514.9697,-79.1841856678,62.3535507923
30315545.2121,-79.2504472495,62.3978674904
30318575.4545,-79.2333512355,62.3031217294
30321605.697,-79.1872303488,62.2630903634
30324635.9394,-79.2812812667,62.305644735
30327666.1818,-79.2569209277,62.2715149213
30330696.4242,-79.2213226704,62.1775915186
30333726.6667,-79.2809778502,62.185993419
30336756.9091,-79.2194840849,62.0542894759
30339787.1515,-79.2168840938,62.1572280404
30342817.3939,-79.2808673299,62.1399114541
30345847.6364,-79.2200855629,61.9741133916
30348877.8788,-79.2122155406,61.9968568563
30351908.1212,-79.2565395761,61.9577424074
30354938.3636,-79.2284160563,61.8649689139
30357968.6061,-79.2274058304,61.8768771484
30360998.8485,-79.3188757919,61.8496230814
30364029.0909,-79.2738289259,61.7752065263
30367059.3333,-79.2237597794,61.822252293
30370089.5758,-79.3037223391,61.746298758
30373119.8182,-79.2438900346,61.6861831172
30376150.0606,-79.2454998674,61.6558750806
30379180.303,-79.3322639395,61.625324167
30382210.5455,-79.274003505,61.5810589772
30385240.7879,-79.2645469611,61.6113405898
30388271.0303,-79.3319850185,61.5403581371
30391301.2727,-79.2869421243,61.4914208881
30394331.5152,-79.2625689013,61.4574205596
30397361.7576,-79.3380516511,61.4232488366
30400392,-79.2754359596,61.3551611864
30403422.2424,-79.273481521,61.4117885155
30406452.4848,-79.3312041923,61.3280117315
30409482.7273,-79.2659836045,61.2758804617
30412512.9697,-79.2728081254,61.2436607758
30415543.2121,-79.3540357627,61.1943645641
30418573.4545,-79.2911314142,61.1694438373
30421603.697,-79.2985903281,61.2050427719
30424633.9394,-79.3819978237,61.1385244596
30427664.1818,-79.2917579635,61.0494823566
30430694.4242,-79.2982201259,61.0329565607
30433724.6667,-79.3597042638,61.0109968403
30436754.9091,-79.2911250771,60.957502277
30439785.1515,-79.2983224268,60.9975406837
30442815.3939,-79.3823448427,60.9142443817
30445845.6364,-79.303779053,60.8670230426
30448875.8788,-79.3715907732,60.8182996668
30451906.1212,-79.3523360825,60.8056130765
30454936.3636,-79.29948261,60.8039482665
30457966.6061,-79.3870947985,60.7401704339
30460996.8485,-79.3235883217,60.7149460632
30464027.0909,-79.3115514497,60.6864732261
30467057.3333,-79.3941829843,60.6007847218
30470087.5758,-79.3328193727,60.570319133
30473117.8182,-79.3150824986,60.614575703
30476148.0606,-79.4189099023,60.5189179062
30479178.303,-79.3461988623,60.513236727
30482208.5455,-79.326811357,60.4838780148
30485238.7879,-79.4177669513,60.3952238716
30488269.0303,-79.3538926376,60.3748491509
30491299.2727,-79.3406456053,60.3877890434
30494329.5152,-79.4163802111,60.3309755873
30497359.7576,-79.3481438002,60.2904253896
30500390,-79.3237712197,60.2836875636
30503420.2424,-79.4211512729,60.1820239536
30506450.4848,-79.3461513941,60.1640161684
30509480.7273,-79.377076171,60.1950670224
30512510.9697,-79.4249609867,60.1069544914
30515541.2121,-79.3463410605,60.0967479513
30518571.4545,-79.345229612,60.0591380418
30521601.697,-79.4341089236,59.9944257448
30524631.9394,-79.3759285187,59.9787034234
30527662.1818,-79.3786425104,59.9811282357
30530692.4242,-79.4326790517,59.917137498
30533722.6667,-79.3614251277,59.8823958602
30536752.9091,-79.3573200689,59.8398409379
30539783.1515,-79.4571652135,59.7546822074
30542813.3939,-79.3685155552,59.7692665114
30545843.6364,-79.4021132963,59.7775148497
30548873.8788,-79.4563354805,59.7046336822
30551904.1212,-79.3828959097,59.6804381336
30554934.3636,-79.3894633743,59.6444023042
30557964.6061,-79.4304942356,59.6069341669
30560994.8485,-79.3744718406,59.5621835067
30564025.0909,-79.4093905044,59.570807904
30567055.3333,-79.4328655329,59.5012528988
30570085.5758,-79.3917309465,59.4643766752
30573115.8182,-79.3721391066,59.435992813
30576146.0606,-79.4595991699,59.3595574193
30579176.303,-79.3868747541,59.3648784045
30582206.5455,-79.4150593745,59.3671289041
30585236.7879,-79.4473385585,59.3016092103
30588267.0303,-79.3828829346,59.2646600923
30591297.2727,-79.4096198526,59.2350887807
30594327.5152,-79.4306763036,59.1921161992
30597357.7576,-79.3944921742,59.1551333514
30600388,-79.4257978066,59.1596695402
30603418.2424,-79.4556519859,59.0987790389
30606448.4848,-79.3970620235,59.0522900676
30609478.7273,-79.3805940486,59.0340811521
30612508.9697,-79.4461005641,59.0472460673
30615539.2121,-79.4092968412,58.9634449958
30618569.4545,-79.4570753113,58.8856508322
30621599.697,-79.4099738486,58.8840669769
30624629.9394,-79.4058897977,58.9011018942
30627660.1818,-79.4146860516,58.8545009641
30630690.4242,-79.4431533776,58.8087215607
30633720.6667,-79.4325897151,58.7671645745
30636750.9091,-79.3903966244,58.7405858702
30639781.1515,-79.4156406665,58.6765125463
30642811.3939,-79.4145436777,58.6299422156
30645841.6364,-79.3999753546,58.647145019
30648871.8788,-79.4271494928,58.6130330883
30651902.1212,-79.4128874228,58.5644662792
30654932.3636,-79.4068919755,58.5333658126
30657962.6061,-79.4213407629,58.4801294352
30660992.8485,-79.3955564064,58.4674763527
30664023.0909,-79.4499831067,58.4302332882
30667053.3333,-79.4227985306,58.3867699115
30670083.5758,-79.3994561597,58.3724505376
30673113.8182,-79.4257104244,58.3443540062
30676144.0606,-79.4673917294,58.2549199313
30679174.303,-79.4168186162,58.2550360566
30682204.5455,-79.4042938053,58.2290139085
30685234.7879,-79.4009640386,58.1786381193
30688265.0303,-79.4136486809,58.1885286497
30691295.2727,-79.4342304952,58.1053753154
30694325.5152,-79.4092491484,58.0992427627
30697355.7576,-79.3954320192,58.0795669201
30700386,-79.4616671771,57.9838537592
30703416.2424,-79.4107619937,57.9914932806
30706446.4848,-79.4099884478,57.9597474596
30709476.7273,-79.4632076713,57.8636736543
30712506.9697,-79.3941362857,57.8795607961
30715537.2121,-79.4073812226,57.880025766
30718567.4545,-79.449830235,57.7767858854
30721597.697,-79.4000477127,57.7976575985
30724627.9394,-79.4478348158,57.6890396612
30727658.1818,-79.4114344569,57.7287174833
30730688.4242,-79.4066920457,57.7114723622
30733718.6667,-79.4372934621,57.6047994632
30736748.9091,-79.4038755903,57.6306320388
30739779.1515,-79.4060799622,57.6069212538
30742809.3939,-79.4401020283,57.4891457998
30745839.6364,-79.4177669001,57.5264333436
30748869.8788,-79.3959657012,57.5187623344
30751900.1212,-79.4113391408,57.4811828871
30754930.3636,-79.4079079628,57.4366779012
30757960.6061,-79.3791410774,57.4162444042
30760990.8485,-79.3827056873,57.3303137199
30764021.0909,-79.3839714745,57.3402775552
30767051.3333,-79.4199611643,57.3048557751
30770081.5758,-79.3919347281,57.271688117
30773111.8182,-79.3662822018,57.2478291787
30776142.0606,-79.4239873649,57.1845019104
30779172.303,-79.3692959009,57.1851798682
30782202.5455,-79.372350435,57.1431448138
30785232.7879,-79.3605494361,57.1201297028
30788263.0303,-79.386098247,57.05435615
30791293.2727,-79.35525398,57.0627555363
30794323.5152,-79.4051151832,56.9731566863
30797353.7576,-79.369535372,56.9998926504
30800384,-79.3779399983,56.9549530673
30803414.2424,-79.4029656442,56.8566638156
30806444.4848,-79.3670684914,56.9045613629
30809474.7273,-79.3764516115,56.8634987866
30812504.9697,-79.3838427886,56.7808360863
30815535.2121,-79.3523084157,56.8086164344
30818565.4545,-79.3902712209,56.7753679515
30821595.697,-79.3735535114,56.7108317313
30824625.9394,-79.3524542101,56.7119525411
30827656.1818,-79.3958337319,56.6106752519
30830686.4242,-79.3434150995,56.6523669885
30833716.6667,-79.3542935648,56.6145041459
30836746.9091,-79.380701535,56.5137817954
30839777.1515,-79.3428579131,56.5359759964
30842807.3939,-79.3492492046,56.5319160321
30845837.6364,-79.3554750673,56.4794569651
30848867.8788,-79.3304624224,56.4534808376
30851898.1212,-79.3459404951,56.4254638834
30854928.3636,-79.3663251236,56.3375956324
30857958.6061,-79.3356875056,56.3705624442
30860988.8485,-79.3523939894,56.3265057725
30864019.0909,-79.3255555294,56.2882312944
30867049.3333,-79.3442341241,56.2650884167
30870079.5758,-79.343718546,56.2300935897
30873109.8182,-79.3409145371,56.2006646417
30876140.0606,-79.3199557589,56.1785136683
30879170.303,-79.3036962415,56.149115623
30882200.5455,-79.3299985168,56.1232546975
30885230.7879,-79.3177976735,56.079007298
30888261.0303,-79.3060881947,56.0430480807
30891291.2727,-79.3122643758,56.0202899833
30894321.5152,-79.3283062364,55.9544124561
30897351.7576,-79.2943355051,55.948165635
30900382,-79.3035662527,55.9238661671
30903412.2424,-79.3178533488,55.8829199456
30906442.4848,-79.3210441604,55.801666472
30909472.7273,-79.2979606636,55.8179646324
30912502.9697,-79.2925826251,55.7987544215
30915533.2121,-79.3255657904,55.7066424836
30918563.4545,-79.2843499081,55.73859841
30921593.697,-79.2786961223,55.7041571835
30924623.9394,-79.2784744347,55.6868366422
30927654.1818,-79.2813414898,55.6551844768
30930684.4242,-79.3043277497,55.6206891658
30933714.6667,-79.2621960804,55.5980576642
30936744.9091,-79.2598572154,55.5393784828
30939775.1515,-79.2850255118,55.4765872481
30942805.3939,-79.2481230882,55.455576663
30945835.6364,-79.2537173015,55.4503497625
30948865.8788,-79.2748565373,55.374052386
30951896.1212,-79.2366852735,55.3975982737
30954926.3636,-79.2703582229,55.3662596872
30957956.6061,-79.2809265239,55.263643438
30960986.8485,-79.2288747536,55.3070615972
30964017.0909,-79.2587271133,55.2616789042
30967047.3333,-79.247819552,55.1657845704
30970077.5758,-79.2303534191,55.2126300072
30973107.8182,-79.2360941571,55.1517582923
30976138.0606,-79.2390692294,55.1513533846
30979168.303,-79.2274113164,55.1129207441
30982198.5455,-79.2378686467,55.0302617702
30985228.7879,-79.2208176691,55.0774955499
30988259.0303,-79.2130195956,55.0238808345
30991289.2727,-79.2141348899,54.9887722582
30994319.5152,-79.2098619074,54.9555247747
30997349.7576,-79.2070113578,54.8691404595
31000380,-79.1946787213,54.9107112015
31003410.2424,-79.1973163009,54.8690166649
31006440.4848,-79.2007006637,54.7921601693
31009470.7273,-79.1850725265,54.8156384216
31012500.9697,-79.1699127873,54.78076269
31015531.2121,-79.1759559334,54.753907205
31018561.4545,-79.1650193394,54.7191020552
31021591.697,-79.1719929903,54.6976234984
31024621.9394,-79.1669548349,54.6679405252
31027652.1818,-79.1485431028,54.6374411454
31030682.4242,-79.1978340273,54.6206386029
31033712.6667,-79.1513521159,54.5839326274
31036742.9091,-79.1557162987,54.5388409991
31039773.1515,-79.1440393228,54.5231795334
31042803.3939,-79.138151306,54.4923583097
31045833.6364,-79.1310593476,54.4543944941
31048863.8788,-79.132245356,54.4243724317
31051894.1212,-79.1442940097,54.4285298028
31054924.3636,-79.1336604981,54.3611634926
31057954.6061,-79.1233855387,54.3382378104
31060984.8485,-79.1026810635,54.3065369714
31064015.0909,-79.1072160283,54.2817763883
31067045.3333,-79.1083050982,54.2456660577
31070075.5758,-79.1329789811,54.226983047
31073105.8182,-79.1013072743,54.1953077182
31076136.0606,-79.100047431,54.151696357
31079166.303,-79.0779783765,54.1385417145
31082196.5455,-79.0862718555,54.0872405943
31085226.7879,-79.0802908088,54.0729325784
31088257.0303,-79.0740429742,54.0310557197
31091287.2727,-79.0736845337,54.0341808329
31094317.5152,-79.0567602853,53.9836513499
31097347.7576,-79.0716218771,53.9638500127
31100378,-79.0484835913,53.9270697457
31103408.2424,-79.0442471199,53.8974606366
31106438.4848,-79.0674171488,53.920799573
31109468.7273,-79.0510484334,53.8503682443
31112498.9697,-79.0487825053,53.8177900318
31115529.2121,-79.0283005637,53.7974579162
31118559.4545,-79.0122158889,53.7594775927
31121589.697,-79.0180742771,53.7240816337
31124619.9394,-79.0054483241,53.6987422961
31127650.1818,-79.0421630636,53.6850443135
31130680.4242,-79.0112142033,53.6373067909
31133710.6667,-78.9888152795,53.6248486262
31136740.9091,-78.9885552218,53.5822038372
31139771.1515,-78.9735451292,53.5425901793
31142801.3939,-79.0140226059,53.5445542748
31145831.6364,-79.0001253605,53.4872419363
31148861.8788,-78.9734407648,53.4497046878
31151892.1212,-78.9445080535,53.4442454082
31154922.3636,-78.9616305575,53.4055152642
31157952.6061,-78.9784057405,53.4072528178
31160982.8485,-78.9517096457,53.3518463143
31164013.0909,-78.9315953877,53.3250164905
31167043.3333,-78.9408719602,53.3062954892
31170073.5758,-78.9211167232,53.2862346367
31173103.8182,-78.9377984692,53.2352171616
31176134.0606,-78.9374895413,53.2036341195
31179164.303,-78.9295932404,53.1912618059
31182194.5455,-78.9047019914,53.1527277333
31185224.7879,-78.8968388597,53.0910311521
31188255.0303,-78.9023772078,53.1158026355
31191285.2727,-78.8922594596,53.0754051399
31194315.5152,-78.9015552562,53.0425995489
31197345.7576,-78.8832457695,53.0085118609
31200376,-78.8847354233,53.0001339422
31203406.2424,-78.8591854695,52.9813085779
31206436.4848,-78.8677803932,52.9350917576
31209466.7273,-78.8881441449,52.9270648238
31212496.9697,-78.8800099792,52.940320387
31215527.2121,-78.8538285148,52.8453800254
31218557.4545,-78.8524885648,52.8721584504
31221587.697,-78.8321890961,52.8048483097
31224617.9394,-78.8387505095,52.7677510122
31227648.1818,-78.8658389541,52.7733327789
31230678.4242,-78.8685820673,52.7389626219
31233708.6667,-78.8212637102,52.6939551652
31236738.9091,-78.809872501,52.6849146244
31239769.1515,-78.7961768361,52.6447169139
31242799.3939,-78.7926491934,52.5923653841
31245829.6364,-78.8080097547,52.5710409497
31248859.8788,-78.7999715648,52.564811901
31251890.1212,-78.7697582817,52.5288260914
31254920.3636,-78.7844329581,52.5301858031
31257950.6061,-78.7614394322,52.4884220772
31260980.8485,-78.7709837614,52.4317196475
31264011.0909,-78.7761389888,52.4131213253
31267041.3333,-78.8012250899,52.4143794889
31270071.5758,-78.7356936028,52.3509585022
31273101.8182,-78.753427835,52.324886789
31276132.0606,-78.7199858863,52.3222288256
31279162.303,-78.7372783924,52.248044385
31282192.5455,-78.7256929257,52.2138532348
31285222.7879,-78.7202847652,52.2337316055
31288253.0303,-78.7098941464,52.1920545787
31291283.2727,-78.7315156099,52.1767732395
31294313.5152,-78.6861101714,52.1371605345
31297343.7576,-78.6945101005,52.1175166783
31300374,-78.7313509999,52.077271907
31303404.2424,-78.6962167936,52.1201788431
31306434.4848,-78.6709339163,52.0340599823
31309464.7273,-78.6833426214,51.9832043316
31312494.9697,-78.7123357281,52.0638019623
31315525.2121,-78.6563971836,51.9425459474
31318555.4545,-78.662754792,51.9036381468
31321585.697,-78.6360815372,51.903320509
31324615.9394,-78.6446150611,51.8494887659
31327646.1818,-78.6757096364,51.8484903191
31330676.4242,-78.6241994204,51.8147983018
31333706.6667,-78.6382688,51.7704328186
31336736.9091,-78.616403233,51.779451661
31339767.1515,-78.6168077985,51.7246819957
31342797.3939,-78.6262109981,51.6606936978
31345827.6364,-78.6338621342,51.7013321895
31348857.8788,-78.5712786923,51.6514770678
31351888.1212,-78.5706231568,51.6422346444
31354918.3636,-78.6529242437,51.6018977668
31357948.6061,-78.5521140963,51.5550560377
31360978.8485,-78.5691100635,51.5633877093
31364009.0909,-78.55660728,51.5244240401
31367039.3333,-78.5469859921,51.4751834129
31370069.5758,-78.5538128592,51.495882213
31373099.8182,-78.538189579,51.4552287657
31376130.0606,-78.5090180066,51.405004699
31379160.303,-78.5379901067,51.3843789073
31382190.5455,-78.5325769945,51.3866850859
31385220.7879,-78.4964403979,51.33862256
31388251.0303,-78.5088816572,51.3355363511
31391281.2727,-78.4742465009,51.2620317785
31394311.5152,-78.5520585807,51.281996904
31397341.7576,-78.486756137,51.2427727879
31400372,-78.4612559159,51.1971970056
31403402.2424,-78.4860359542,51.1913789069
31406432.4848,-78.4447369013,51.1693301084
31409462.7273,-78.4486912959,51.1067308586
31412492.9697,-78.4160780217,51.1017989046
31415523.2121,-78.4271520934,51.0508894091
31418553.4545,-78.4094358319,51.0521441345
31421583.697,-78.4104562998,50.9971472644
31424613.9394,-78.4444702642,51.0017562586
31427644.1818,-78.3807013524,50.9525240043
31430674.4242,-78.3997612679,50.9683438931
31433704.6667,-78.4612218633,50.9414682241
31436734.9091,-78.3570426902,50.8701615199
31439765.1515,-78.3762654134,50.9049130175
31442795.3939,-78.357495784,50.8686594046
31445825.6364,-78.3251211833,50.8003986538
31448855.8788,-78.3398569258,50.7654477318
31451886.1212,-78.3057168346,50.7518218195
31454916.3636,-78.3304057717,50.7550044568
31457946.6061,-78.3294228247,50.7213138254
31460976.8485,-78.2983840209,50.6708931183
31464007.0909,-78.3768042873,50.6668757737
31467037.3333,-78.3787508677,50.6685123615
31470067.5758,-78.2642425629,50.5918518575
31473097.8182,-78.2550102511,50.5582595271
31476128.0606,-78.2592519086,50.5123883211
31479158.303,-78.2603700142,50.5204896169
31482188.5455,-78.2367036898,50.4969740489
31485218.7879,-78.2633828358,50.4704467956
31488249.0303,-78.2256771646,50.4649134772
31491279.2727,-78.2052769725,50.4170382688
31494309.5152,-78.2120272645,50.4035006513
31497339.7576,-78.1720734561,50.3668152582
31500370,-78.2070463366,50.3206142491
31503400.2424,-78.1880560234,50.3114299771
31506430.4848,-78.1475511262,50.3082095814
31509460.7273,-78.2419593629,50.2629913595
31512490.9697,-78.2302168856,50.2864243626
31515521.2121,-78.1332063003,50.2159025837
31518551.4545,-78.169305496,50.2408358569
31521581.697,-78.1395878023,50.200356731
31524611.9394,-78.1093241434,50.133178835
31527642.1818,-78.1094250089,50.1234936521
31530672.4242,-78.1072987144,50.1085077721
31533702.6667,-78.0781240194,50.0661924763
31536732.9091,-78.0847409952,50.0350489822
31539763.1515,-78.0880911887,50.0279287164
31542793.3939,-78.0423357818,49.9982747312
31545823.6364,-78.0739344164,49.9723639483
31548853.8788,-78.0410682533,49.9480711555
31551884.1212,-78.0310102493,49.9104263741
31554914.3636,-78.0835039398,49.9635454916
31557944.6061,-77.9816351312,49.8755532834
31560974.8485,-77.9972866067,49.86173971
31564005.0909,-78.0275699002,49.8538871528
31567035.3333,-77.9805463186,49.8048522806
31570065.5758,-77.9995189934,49.8228459812
31573095.8182,-78.0309557634,49.7966345542
31576126.0606,-77.957623112,49.7365129598
31579156.303,-78.0209025784,49.7355707392
31582186.5455,-77.9781509032,49.6962202467
31585216.7879,-77.9773904164,49.6773277319
31588247.0303,-78.0451857601,49.6698212991
31591277.2727,-77.9033360871,49.6181886434
31594307.5152,-77.9509828073,49.6359626512
31597337.7576,-77.9302747139,49.601275193
31600368,-77.9184531462,49.534287366
31603398.2424,-77.986521454,49.5586470377
31606428.4848,-77.8854815232,49.5080722697
31609458.7273,-77.8722341957,49.4812405726
31612488.9697,-77.8864819498,49.4654067841
31615519.2121,-77.8757303397,49.4154717227
31618549.4545,-77.8172017431,49.4175586265
31621579.697,-77.8472842461,49.3887064737
31624609.9394,-77.8520733304,49.3945097963
31627640.1818,-77.8133452748,49.3304190907
31630670.4242,-77.8903831534,49.3611606395
31633700.6667,-77.8691899906,49.2990068363
31636730.9091,-77.8006314497,49.2785041445
31639761.1515,-77.8005445997,49.2310083795
31642791.3939,-77.8081766448,49.2215859436
31645821.6364,-77.7690329656,49.209499973
31648851.8788,-77.7848627604,49.1836475793
31651882.1212,-77.7503524247,49.1646594578
31654912.3636,-77.7594724562,49.118691293
31657942.6061,-77.7200600217,49.1059911465
31660972.8485,-77.7532933971,49.0933511253
31664003.0909,-77.7327518281,49.0737545127
31667033.3333,-77.7248256894,49.0358402072
31670063.5758,-77.8036269109,49.059641274
31673093.8182,-77.7603455032,48.9835789793
31676124.0606,-77.6777678586,48.9547585512
31679154.303,-77.6902518471,48.9721112855
31682184.5455,-77.641876827,48.9187592571
31685214.7879,-77.7002895633,48.9159463173
31688245.0303,-77.7515033256,48.8788137546
31691275.2727,-77.6194031121,48.8517056516
31694305.5152,-77.6519594932,48.8481814686
31697335.7576,-77.6592965967,48.838720678
31700366,-77.5904855875,48.7822407679
31703396.2424,-77.7307936921,48.7678456717
31706426.4848,-77.5677619285,48.7394796078
31709456.7273,-77.6351441631,48.741039887
31712486.9697,-77.6373550208,48.7226453186
31715517.2121,-77.5394478643,48.6519647428
31718547.4545,-77.6443038865,48.6472838967
31721577.697,-77.6630640547,48.6656040379
31724607.9394,-77.5291848364,48.5844905958
31727638.1818,-77.5691602229,48.6219129992
31730668.4242,-77.5133047598,48.5390997745
31733698.6667,-77.5375672511,48.5398092989
31736728.9091,-77.5478774908,48.5280095769
31739759.1515,-77.4842754855,48.4866327291
31742789.3939,-77.4945836139,48.4733158009
31745819.6364,-77.4957833954,48.4431379783
31748849.8788,-77.4489152071,48.42003838
31751880.1212,-77.4760437563,48.4042742034
31754910.3636,-77.5153065994,48.4009362174
31757940.6061,-77.479518396,48.3910886693
31760970.8485,-77.4046257334,48.3229786452
31764001.0909,-77.4863103701,48.2946332926
31767031.3333,-77.4797481572,48.3329269859
31770061.5758,-77.3645432653,48.247014463
31773091.8182,-77.4430258708,48.2727092433
31776122.0606,-77.4499876481,48.2264131223
31779152.303,-77.4388309646,48.195737947
31782182.5455,-77.3499333969,48.1652796678
31785212.7879,-77.366470916,48.1814340678
31788243.0303,-77.3565292504,48.1474039537
31791273.2727,-77.3159737303,48.0924950421
31794303.5152,-77.3826965629,48.0657511999
31797333.7576,-77.3528029789,48.0669822
31800364,-77.301535249,48.0286651702
31803394.2424,-77.3440669619,48.0639379392
31806424.4848,-77.2687572807,47.9917773961
31809454.7273,-77.3508785195,47.9534635907
31812484.9697,-77.3556867426,47.953235903
31815515.2121,-77.2338869364,47.9287278312
31818545.4545,-77.2681219223,47.9125557618
31821575.697,-77.2607419679,47.9378882105
31824605.9394,-77.2055246117,47.8538027587
31827636.1818,-77.1958063963,47.8357239277
31830666.4242,-77.2544228892,47.8525710012
31833696.6667,-77.2563933025,47.8158644432
31836726.9091,-77.1459805217,47.7777190274
31839757.1515,-77.3497517815,47.7957761917
31842787.3939,-77.3012451166,47.7321222468
31845817.6364,-77.1268693604,47.7051700629
31848847.8788,-77.1565259267,47.7121484056
31851878.1212,-77.207941594,47.6930720548
31854908.3636,-77.099207312,47.6586693052
31857938.6061,-77.298166097,47.6303734141
31860968.8485,-77.190991841,47.5869574753
31863999.0909,-77.077690886,47.5792678361
31867029.3333,-77.1208743766,47.5863933633
31870059.5758,-77.1445189443,47.558236502
31873089.8182,-77.030915375,47.5232240417
31876120.0606,-77.1354379754,47.4608111337
31879150.303,-77.1462133086,47.4792514824
31882180.5455,-77.0221258928,47.4550417525
31885210.7879,-77.081405547,47.4656646811
31888241.0303,-77.0988630488,47.4460661067
31891271.2727,-76.9926280487,47.3956849356
31894301.5152,-77.1379662841,47.3451378392
31897331.7576,-77.0789153335,47.3442721777
31900362,-76.9553517316,47.3301744679
31903392.2424,-77.0420447509,47.3411989712
31906422.4848,-77.0394119534,47.3187803812
31909452.7273,-76.9143952612,47.2728584037
31912482.9697,-77.0417422227,47.2450081164
31915513.2121,-77.0267498884,47.2066485271
31918543.4545,-76.9136414389,47.191540602
31921573.697,-76.9718002195,47.2026138695
31924603.9394,-76.9716544548,47.1942344775
31927634.1818,-76.8644761769,47.1517202725
31930664.4242,-77.0823690758,47.1035012079
31933694.6667,-77.0642158895,47.0907577682
31936724.9091,-76.8396225415,47.0882181633
31939755.1515,-76.8584307332,47.0660516951
31942785.3939,-76.8265730359,47.0381974055
31945815.6364,-76.8746540525,47.04399499
31948845.8788,-76.8019897241,46.9979981139
31951876.1212,-76.871470968,47.0136903747
31954906.3636,-76.899482496,46.9882683995
31957936.6061,-76.7575012234,46.9384823855
31960966.8485,-76.8964780721,46.9215125672
31963997.0909,-76.9309651508,46.863274237
31967027.3333,-76.754745237,46.8984313195
31970057.5758,-76.7333688241,46.8663955903
31973087.8182,-76.7866516554,46.8763710482
31976118.0606,-76.7783463082,46.821205805
31979148.303,-76.6962266468,46.8165278776
31982178.5455,-76.8081626079,46.8011510281
31985208.7879,-76.6911908827,46.7637938652
31988239.0303,-76.7423895018,46.760957639
31991269.2727,-76.7418529876,46.7597538061
31994299.5152,-76.6883767831,46.7008854635
31997329.7576,-76.781532378,46.6749482521
32000360,-76.7745932023,46.6289269769
32003390.2424,-76.6433039854,46.6481784337
32006420.4848,-76.7074015571,46.6491133716
32009450.7273,-76.631960207,46.5987670708
32012480.9697,-76.6937266355,46.5830652523
32015511.2121,-76.6716874227,46.5875953609
32018541.4545,-76.6136413214,46.5020725619
32021571.697,-76.6561344194,46.5365875366
32024601.9394,-76.6655929222,46.5310238736
32027632.1818,-76.5759000372,46.4903595569
32030662.4242,-76.5477320049,46.4492001135
32033692.6667,-76.6035181081,46.4700206074
32036722.9091,-76.6274012187,46.4214059769
32039753.1515,-76.5385884856,46.3919994906
32042783.3939,-76.6374597127,46.3757731997
32045813.6364,-76.6591764117,46.2963107462
32048843.8788,-76.5184014799,46.3353856596
32051874.1212,-76.5497291748,46.3530074388
32054904.3636,-76.5914670246,46.2763164312
32057934.6061,-76.5018803435,46.2794492572
32060964.8485,-76.5429462406,46.3023670619
32063995.0909,-76.5274647808,46.2380529243
32067025.3333,-76.4676063348,46.2138552807
32070055.5758,-76.5283424119,46.1819255047
32073085.8182,-76.4406068572,46.1924069534
32076116.0606,-76.4830426847,46.2134898038
32079146.303,-76.4849664687,46.1468553853
32082176.5455,-76.4170883937,46.0901860968
32085206.7879,-76.4708863998,46.1360739465
32088237.0303,-76.4500733479,46.0558516712
32091267.2727,-76.3786088036,46.0275214262
32094297.5152,-76.5848025213,46.0054886363
32097327.7576,-76.530772435,45.9490989972
32100358,-76.3552063625,45.9761318509
32103388.2424,-76.4270276081,45.9855113421
32106418.4848,-76.3369469613,45.9549183247
32109448.7273,-76.395680616,45.9541125775
32112478.9697,-76.3932367273,45.9048872968
32115509.2121,-76.322078589,45.8856675555
32118539.4545,-76.3941344768,45.890336114
32121569.697,-76.387930116,45.7932202395
32124599.9394,-76.2933194276,45.8322644011
32127630.1818,-76.3045335206,45.7796417945
32130660.4242,-76.4043164107,45.7738277821
32133690.6667,-76.26781498,45.747772518
32136720.9091,-76.3084600685,45.7477484801
32139751.1515,-76.3227824248,45.771404107
32142781.3939,-76.3215738924,45.7201024618
32145811.6364,-76.3077630752,45.6827156622
32148841.8788,-76.2012807375,45.6448600017
32151872.1212,-76.3886047898,45.5901488388
32154902.3636,-76.3634938414,45.5523633315
32157932.6061,-76.1839292822,45.5718043999
32160962.8485,-76.2528579449,45.5684290087
32163993.0909,-76.243692375,45.5730936131
32167023.3333,-76.2195425715,45.4955972904
32170053.5758,-76.152706717,45.5228112908
32173083.8182,-76.1991976306,45.5387365015
32176114.0606,-76.1960410311,45.4857025158
32179144.303,-76.1284312915,45.4282900228
32182174.5455,-76.2142109903,45.4486746229
32185204.7879,-76.0998312284,45.3772394553
32188235.0303,-76.1663921299,45.360605759
